,date,label_id,team,category,channel,platform,salesmethod,type,target_department,margin,orders,bids,sessions,registrations,margin_admin,margin_fixed_fee,margin_commission,ub
5139,2023-03-18,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,11.459962540914903,1.5916614640159588,,,,,,,
5140,2023-03-19,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,18.46081902754722,2.564002642714892,,,,,,,
5141,2023-03-20,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,13.15831321693574,1.827543502352186,,,,,,,
5142,2023-03-21,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,18.592675669473586,2.582316065204665,,,,,,,
5143,2023-03-22,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,12.285116967705253,1.7062662455146185,,,,,,,
5144,2023-03-23,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,21.703426582643885,3.014364803144984,,,,,,,
5145,2023-03-24,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,9.96564986070147,1.3841180362085375,,,,,,,
5146,2023-03-25,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,11.459962540914903,1.5916614640159588,,,,,,,
5147,2023-03-26,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,18.46081902754722,2.564002642714892,,,,,,,
5148,2023-03-27,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,13.15831321693574,1.827543502352186,,,,,,,
5149,2023-03-28,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,18.592675669473586,2.582316065204665,,,,,,,
5150,2023-03-29,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,12.285116967705253,1.7062662455146185,,,,,,,
5151,2023-03-30,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,21.703426582643885,3.014364803144984,,,,,,,
5152,2023-03-31,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,9.96564986070147,1.3841180362085375,,,,,,,
5153,2023-03-01,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,15.169444326330979,2.106867267545969,,,,,,,
5154,2023-03-02,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,26.79900582969583,3.7220841430133094,,,,,,,
5155,2023-03-03,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,12.305407521557918,1.7090843779941551,,,,,,,
5156,2023-03-04,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,14.150558289614647,1.9653553180020342,,,,,,,
5157,2023-03-05,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.7950915887094,3.1659849428763054,,,,,,,
5158,2023-03-06,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,16.24765155247977,2.2566182711777456,,,,,,,
5159,2023-03-07,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.957905829226362,3.1885980318369946,,,,,,,
5160,2023-03-08,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,15.169444326330979,2.106867267545969,,,,,,,
5161,2023-03-09,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,26.79900582969583,3.7220841430133094,,,,,,,
5162,2023-03-10,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,12.305407521557918,1.7090843779941551,,,,,,,
5163,2023-03-11,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,14.150558289614647,1.9653553180020342,,,,,,,
5164,2023-03-12,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.7950915887094,3.1659849428763054,,,,,,,
5165,2023-03-13,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,16.24765155247977,2.2566182711777456,,,,,,,
5166,2023-03-14,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.957905829226362,3.1885980318369946,,,,,,,
5167,2023-03-15,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,15.169444326330979,2.106867267545969,,,,,,,
5168,2023-03-16,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,26.79900582969583,3.7220841430133094,,,,,,,
5169,2023-03-17,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,12.305407521557918,1.7090843779941551,,,,,,,
5170,2023-03-18,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,14.150558289614647,1.9653553180020342,,,,,,,
5171,2023-03-19,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.7950915887094,3.1659849428763054,,,,,,,
5172,2023-03-20,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,16.24765155247977,2.2566182711777456,,,,,,,
5173,2023-03-21,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.957905829226362,3.1885980318369946,,,,,,,
5174,2023-03-22,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,15.169444326330979,2.106867267545969,,,,,,,
5175,2023-03-23,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,26.79900582969583,3.7220841430133094,,,,,,,
5176,2023-03-24,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,12.305407521557918,1.7090843779941551,,,,,,,
5177,2023-03-25,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,14.150558289614647,1.9653553180020342,,,,,,,
5178,2023-03-26,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.7950915887094,3.1659849428763054,,,,,,,
5179,2023-03-27,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,16.24765155247977,2.2566182711777456,,,,,,,
5180,2023-03-28,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,22.957905829226362,3.1885980318369946,,,,,,,
5181,2023-03-29,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,15.169444326330979,2.106867267545969,,,,,,,
5182,2023-03-30,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,26.79900582969583,3.7220841430133094,,,,,,,
5183,2023-03-31,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,12.305407521557918,1.7090843779941551,,,,,,,
5184,2023-03-01,7,Travel & Horeca,Holidays,,,,Target,Commercial,13.89561879272727,1.929947054545454,,,,,,,
5185,2023-03-02,7,Travel & Horeca,Holidays,,,,Target,Commercial,24.548609759366077,3.409529133245288,,,,,,,
5186,2023-03-03,7,Travel & Horeca,Holidays,,,,Target,Commercial,11.272084087610427,1.565567234390337,,,,,,,
5187,2023-03-04,7,Travel & Horeca,Holidays,,,,Target,Commercial,12.962291793077886,1.8003183045941509,,,,,,,
5188,2023-03-05,7,Travel & Horeca,Holidays,,,,Target,Commercial,20.88091668013143,2.900127316684921,,,,,,,
5189,2023-03-06,7,Travel & Horeca,Holidays,,,,Target,Commercial,14.883285596587793,2.0671229995260822,,,,,,,
5190,2023-03-07,7,Travel & Horeca,Holidays,,,,Target,Commercial,21.030058901268962,2.9208415140651334,,,,,,,
5191,2023-03-08,7,Travel & Horeca,Holidays,,,,Target,Commercial,13.89561879272727,1.929947054545454,,,,,,,
5192,2023-03-09,7,Travel & Horeca,Holidays,,,,Target,Commercial,24.548609759366077,3.409529133245288,,,,,,,
5193,2023-03-10,7,Travel & Horeca,Holidays,,,,Target,Commercial,11.272084087610427,1.565567234390337,,,,,,,
5194,2023-03-11,7,Travel & Horeca,Holidays,,,,Target,Commercial,12.962291793077886,1.8003183045941509,,,,,,,
5195,2023-03-12,7,Travel & Horeca,Holidays,,,,Target,Commercial,20.88091668013143,2.900127316684921,,,,,,,
5196,2023-03-13,7,Travel & Horeca,Holidays,,,,Target,Commercial,14.883285596587793,2.0671229995260822,,,,,,,
5197,2023-03-14,7,Travel & Horeca,Holidays,,,,Target,Commercial,21.030058901268962,2.9208415140651334,,,,,,,
5198,2023-03-15,7,Travel & Horeca,Holidays,,,,Target,Commercial,13.89561879272727,1.929947054545454,,,,,,,
5199,2023-03-16,7,Travel & Horeca,Holidays,,,,Target,Commercial,24.548609759366077,3.409529133245288,,,,,,,
5200,2023-03-17,7,Travel & Horeca,Holidays,,,,Target,Commercial,11.272084087610427,1.565567234390337,,,,,,,
5201,2023-03-18,7,Travel & Horeca,Holidays,,,,Target,Commercial,12.962291793077886,1.8003183045941509,,,,,,,
5202,2023-03-19,7,Travel & Horeca,Holidays,,,,Target,Commercial,20.88091668013143,2.900127316684921,,,,,,,
5203,2023-03-20,7,Travel & Horeca,Holidays,,,,Target,Commercial,14.883285596587793,2.0671229995260822,,,,,,,
5204,2023-03-21,7,Travel & Horeca,Holidays,,,,Target,Commercial,21.030058901268962,2.9208415140651334,,,,,,,
5205,2023-03-22,7,Travel & Horeca,Holidays,,,,Target,Commercial,13.89561879272727,1.929947054545454,,,,,,,
5206,2023-03-23,7,Travel & Horeca,Holidays,,,,Target,Commercial,24.548609759366077,3.409529133245288,,,,,,,
5207,2023-03-24,7,Travel & Horeca,Holidays,,,,Target,Commercial,11.272084087610427,1.565567234390337,,,,,,,
5208,2023-03-25,7,Travel & Horeca,Holidays,,,,Target,Commercial,12.962291793077886,1.8003183045941509,,,,,,,
5209,2023-03-26,7,Travel & Horeca,Holidays,,,,Target,Commercial,20.88091668013143,2.900127316684921,,,,,,,
5210,2023-03-27,7,Travel & Horeca,Holidays,,,,Target,Commercial,14.883285596587793,2.0671229995260822,,,,,,,
5211,2023-03-28,7,Travel & Horeca,Holidays,,,,Target,Commercial,21.030058901268962,2.9208415140651334,,,,,,,
5212,2023-03-29,7,Travel & Horeca,Holidays,,,,Target,Commercial,13.89561879272727,1.929947054545454,,,,,,,
5213,2023-03-30,7,Travel & Horeca,Holidays,,,,Target,Commercial,24.548609759366077,3.409529133245288,,,,,,,
5214,2023-03-31,7,Travel & Horeca,Holidays,,,,Target,Commercial,11.272084087610427,1.565567234390337,,,,,,,
5215,2023-03-01,7,Travel & Horeca,Hotels,,,,Target,Commercial,23.12225605372746,3.2114244519065918,,,,,,,
5216,2023-03-02,7,Travel & Horeca,Hotels,,,,Target,Commercial,40.848791916785856,5.673443321775813,,,,,,,
5217,2023-03-03,7,Travel & Horeca,Hotels,,,,Target,Commercial,18.75670442753421,2.6050978371575293,,,,,,,
5218,2023-03-04,7,Travel & Horeca,Hotels,,,,Target,Commercial,21.56920352762872,2.9957227121706556,,,,,,,
5219,2023-03-05,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.745764785030254,4.825800664587535,,,,,,,
5220,2023-03-06,7,Travel & Horeca,Hotels,,,,Target,Commercial,24.765729804359005,3.439684695049862,,,,,,,
5221,2023-03-07,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.99393686552576,4.8602690091008,,,,,,,
5222,2023-03-08,7,Travel & Horeca,Hotels,,,,Target,Commercial,23.12225605372746,3.2114244519065918,,,,,,,
5223,2023-03-09,7,Travel & Horeca,Hotels,,,,Target,Commercial,40.848791916785856,5.673443321775813,,,,,,,
5224,2023-03-10,7,Travel & Horeca,Hotels,,,,Target,Commercial,18.75670442753421,2.6050978371575293,,,,,,,
5225,2023-03-11,7,Travel & Horeca,Hotels,,,,Target,Commercial,21.56920352762872,2.9957227121706556,,,,,,,
5226,2023-03-12,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.745764785030254,4.825800664587535,,,,,,,
5227,2023-03-13,7,Travel & Horeca,Hotels,,,,Target,Commercial,24.765729804359005,3.439684695049862,,,,,,,
5228,2023-03-14,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.99393686552576,4.8602690091008,,,,,,,
5229,2023-03-15,7,Travel & Horeca,Hotels,,,,Target,Commercial,23.12225605372746,3.2114244519065918,,,,,,,
5230,2023-03-16,7,Travel & Horeca,Hotels,,,,Target,Commercial,40.848791916785856,5.673443321775813,,,,,,,
5231,2023-03-17,7,Travel & Horeca,Hotels,,,,Target,Commercial,18.75670442753421,2.6050978371575293,,,,,,,
5232,2023-03-18,7,Travel & Horeca,Hotels,,,,Target,Commercial,21.56920352762872,2.9957227121706556,,,,,,,
5233,2023-03-19,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.745764785030254,4.825800664587535,,,,,,,
5234,2023-03-20,7,Travel & Horeca,Hotels,,,,Target,Commercial,24.765729804359005,3.439684695049862,,,,,,,
5235,2023-03-21,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.99393686552576,4.8602690091008,,,,,,,
5236,2023-03-22,7,Travel & Horeca,Hotels,,,,Target,Commercial,23.12225605372746,3.2114244519065918,,,,,,,
5237,2023-03-23,7,Travel & Horeca,Hotels,,,,Target,Commercial,40.848791916785856,5.673443321775813,,,,,,,
5238,2023-03-24,7,Travel & Horeca,Hotels,,,,Target,Commercial,18.75670442753421,2.6050978371575293,,,,,,,
5239,2023-03-25,7,Travel & Horeca,Hotels,,,,Target,Commercial,21.56920352762872,2.9957227121706556,,,,,,,
5240,2023-03-26,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.745764785030254,4.825800664587535,,,,,,,
5241,2023-03-27,7,Travel & Horeca,Hotels,,,,Target,Commercial,24.765729804359005,3.439684695049862,,,,,,,
5242,2023-03-28,7,Travel & Horeca,Hotels,,,,Target,Commercial,34.99393686552576,4.8602690091008,,,,,,,
5243,2023-03-29,7,Travel & Horeca,Hotels,,,,Target,Commercial,23.12225605372746,3.2114244519065918,,,,,,,
5244,2023-03-30,7,Travel & Horeca,Hotels,,,,Target,Commercial,40.848791916785856,5.673443321775813,,,,,,,
5245,2023-03-31,7,Travel & Horeca,Hotels,,,,Target,Commercial,18.75670442753421,2.6050978371575293,,,,,,,
5246,2023-04-01,7,Leisure & Entertainment,Day out,,,,Target,Commercial,335.0149848047415,46.52985900065854,,,,,,,
5247,2023-04-02,7,Leisure & Entertainment,Day out,,,,Target,Commercial,539.6746266766644,74.95480926064783,,,,,,,
5248,2023-04-03,7,Leisure & Entertainment,Day out,,,,Target,Commercial,384.663744465942,53.42552006471416,,,,,,,
5249,2023-04-04,7,Leisure & Entertainment,Day out,,,,Target,Commercial,543.5292597728596,75.49017496845272,,,,,,,
5250,2023-04-05,7,Leisure & Entertainment,Day out,,,,Target,Commercial,359.13714897114056,49.880159579325074,,,,,,,
5251,2023-04-06,7,Leisure & Entertainment,Day out,,,,Target,Commercial,634.4674427020228,88.12047815305873,,,,,,,
5252,2023-04-07,7,Leisure & Entertainment,Day out,,,,Target,Commercial,291.33097291832286,40.46263512754484,,,,,,,
5253,2023-04-08,7,Leisure & Entertainment,Day out,,,,Target,Commercial,335.0149848047415,46.52985900065854,,,,,,,
5254,2023-04-09,7,Leisure & Entertainment,Day out,,,,Target,Commercial,539.6746266766644,74.95480926064783,,,,,,,
5255,2023-04-10,7,Leisure & Entertainment,Day out,,,,Target,Commercial,384.663744465942,53.42552006471416,,,,,,,
5256,2023-04-11,7,Leisure & Entertainment,Day out,,,,Target,Commercial,543.5292597728596,75.49017496845272,,,,,,,
5257,2023-04-12,7,Leisure & Entertainment,Day out,,,,Target,Commercial,359.13714897114056,49.880159579325074,,,,,,,
5258,2023-04-13,7,Leisure & Entertainment,Day out,,,,Target,Commercial,634.4674427020228,88.12047815305873,,,,,,,
5259,2023-04-14,7,Leisure & Entertainment,Day out,,,,Target,Commercial,291.33097291832286,40.46263512754484,,,,,,,
5260,2023-04-15,7,Leisure & Entertainment,Day out,,,,Target,Commercial,335.0149848047415,46.52985900065854,,,,,,,
5261,2023-04-16,7,Leisure & Entertainment,Day out,,,,Target,Commercial,539.6746266766644,74.95480926064783,,,,,,,
5262,2023-04-17,7,Leisure & Entertainment,Day out,,,,Target,Commercial,384.663744465942,53.42552006471416,,,,,,,
5263,2023-04-18,7,Leisure & Entertainment,Day out,,,,Target,Commercial,543.5292597728596,75.49017496845272,,,,,,,
5264,2023-04-19,7,Leisure & Entertainment,Day out,,,,Target,Commercial,359.13714897114056,49.880159579325074,,,,,,,
5265,2023-04-20,7,Leisure & Entertainment,Day out,,,,Target,Commercial,634.4674427020228,88.12047815305873,,,,,,,
5266,2023-04-21,7,Leisure & Entertainment,Day out,,,,Target,Commercial,291.33097291832286,40.46263512754484,,,,,,,
5267,2023-04-22,7,Leisure & Entertainment,Day out,,,,Target,Commercial,335.0149848047415,46.52985900065854,,,,,,,
5268,2023-04-23,7,Leisure & Entertainment,Day out,,,,Target,Commercial,539.6746266766644,74.95480926064783,,,,,,,
5269,2023-04-24,7,Leisure & Entertainment,Day out,,,,Target,Commercial,384.663744465942,53.42552006471416,,,,,,,
5270,2023-04-25,7,Leisure & Entertainment,Day out,,,,Target,Commercial,543.5292597728596,75.49017496845272,,,,,,,
5271,2023-04-26,7,Leisure & Entertainment,Day out,,,,Target,Commercial,359.13714897114056,49.880159579325074,,,,,,,
5272,2023-04-27,7,Leisure & Entertainment,Day out,,,,Target,Commercial,634.4674427020228,88.12047815305873,,,,,,,
5273,2023-04-28,7,Leisure & Entertainment,Day out,,,,Target,Commercial,291.33097291832286,40.46263512754484,,,,,,,
5274,2023-04-29,7,Leisure & Entertainment,Day out,,,,Target,Commercial,335.0149848047415,46.52985900065854,,,,,,,
5275,2023-04-30,7,Leisure & Entertainment,Day out,,,,Target,Commercial,539.6746266766644,74.95480926064783,,,,,,,
5276,2023-04-01,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,58.3725496285955,8.107298559527152,,,,,,,
5277,2023-04-02,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.03216380705454,13.060022750979797,,,,,,,
5278,2023-04-03,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,67.02328114441342,9.308789047835196,,,,,,,
5279,2023-04-04,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.70378976981208,13.153304134696121,,,,,,,
5280,2023-04-05,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,62.57556229614209,8.691050318908623,,,,,,,
5281,2023-04-06,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,110.54873353929968,15.353990769347178,,,,,,,
5282,2023-04-07,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,50.76110755145281,7.050153826590668,,,,,,,
5283,2023-04-08,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,58.3725496285955,8.107298559527152,,,,,,,
5284,2023-04-09,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.03216380705454,13.060022750979797,,,,,,,
5285,2023-04-10,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,67.02328114441342,9.308789047835196,,,,,,,
5286,2023-04-11,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.70378976981208,13.153304134696121,,,,,,,
5287,2023-04-12,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,62.57556229614209,8.691050318908623,,,,,,,
5288,2023-04-13,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,110.54873353929968,15.353990769347178,,,,,,,
5289,2023-04-14,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,50.76110755145281,7.050153826590668,,,,,,,
5290,2023-04-15,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,58.3725496285955,8.107298559527152,,,,,,,
5291,2023-04-16,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.03216380705454,13.060022750979797,,,,,,,
5292,2023-04-17,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,67.02328114441342,9.308789047835196,,,,,,,
5293,2023-04-18,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.70378976981208,13.153304134696121,,,,,,,
5294,2023-04-19,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,62.57556229614209,8.691050318908623,,,,,,,
5295,2023-04-20,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,110.54873353929968,15.353990769347178,,,,,,,
5296,2023-04-21,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,50.76110755145281,7.050153826590668,,,,,,,
5297,2023-04-22,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,58.3725496285955,8.107298559527152,,,,,,,
5298,2023-04-23,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.03216380705454,13.060022750979797,,,,,,,
5299,2023-04-24,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,67.02328114441342,9.308789047835196,,,,,,,
5300,2023-04-25,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.70378976981208,13.153304134696121,,,,,,,
5301,2023-04-26,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,62.57556229614209,8.691050318908623,,,,,,,
5302,2023-04-27,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,110.54873353929968,15.353990769347178,,,,,,,
5303,2023-04-28,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,50.76110755145281,7.050153826590668,,,,,,,
5304,2023-04-29,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,58.3725496285955,8.107298559527152,,,,,,,
5305,2023-04-30,7,Leisure & Entertainment,Beauty,,,,Target,Commercial,94.03216380705454,13.060022750979797,,,,,,,
5306,2023-04-01,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,38.31369096136809,5.321345966856679,,,,,,,
5307,2023-04-02,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,61.71940899369816,8.572140138013634,,,,,,,
5308,2023-04-03,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,43.991727230053684,6.109962115285233,,,,,,,
5309,2023-04-04,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,62.160240681579715,8.633366761330516,,,,,,,
5310,2023-04-05,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,41.07240082543421,5.70450011464364,,,,,,,
5311,2023-04-06,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,72.56030514247843,10.077820158677559,,,,,,,
5312,2023-04-07,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,33.317807770219304,4.627473301419347,,,,,,,
5313,2023-04-08,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,38.31369096136809,5.321345966856679,,,,,,,
5314,2023-04-09,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,61.71940899369816,8.572140138013634,,,,,,,
5315,2023-04-10,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,43.991727230053684,6.109962115285233,,,,,,,
5316,2023-04-11,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,62.160240681579715,8.633366761330516,,,,,,,
5317,2023-04-12,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,41.07240082543421,5.70450011464364,,,,,,,
5318,2023-04-13,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,72.56030514247843,10.077820158677559,,,,,,,
5319,2023-04-14,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,33.317807770219304,4.627473301419347,,,,,,,
5320,2023-04-15,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,38.31369096136809,5.321345966856679,,,,,,,
5321,2023-04-16,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,61.71940899369816,8.572140138013634,,,,,,,
5322,2023-04-17,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,43.991727230053684,6.109962115285233,,,,,,,
5323,2023-04-18,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,62.160240681579715,8.633366761330516,,,,,,,
5324,2023-04-19,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,41.07240082543421,5.70450011464364,,,,,,,
5325,2023-04-20,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,72.56030514247843,10.077820158677559,,,,,,,
5326,2023-04-21,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,33.317807770219304,4.627473301419347,,,,,,,
5327,2023-04-22,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,38.31369096136809,5.321345966856679,,,,,,,
5328,2023-04-23,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,61.71940899369816,8.572140138013634,,,,,,,
5329,2023-04-24,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,43.991727230053684,6.109962115285233,,,,,,,
5330,2023-04-25,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,62.160240681579715,8.633366761330516,,,,,,,
5331,2023-04-26,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,41.07240082543421,5.70450011464364,,,,,,,
5332,2023-04-27,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,72.56030514247843,10.077820158677559,,,,,,,
5333,2023-04-28,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,33.317807770219304,4.627473301419347,,,,,,,
5334,2023-04-29,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,38.31369096136809,5.321345966856679,,,,,,,
5335,2023-04-30,7,Leisure & Entertainment,Night Out,,,,Target,Commercial,61.71940899369816,8.572140138013634,,,,,,,
5336,2023-04-01,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,59.729616745350114,8.29578010352085,,,,,,,
5337,2023-04-02,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.21825912466124,13.363647100647395,,,,,,,
5338,2023-04-03,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,68.58146374011635,9.52520329723838,,,,,,,
5339,2023-04-04,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.90549930188457,13.459097125261746,,,,,,,
5340,2023-04-05,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,64.03034264143857,8.893103144644245,,,,,,,
5341,2023-04-06,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,113.11881231844484,15.71094615533956,,,,,,,
5342,2023-04-07,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,51.94122098330426,7.214058469903369,,,,,,,
5343,2023-04-08,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,59.729616745350114,8.29578010352085,,,,,,,
5344,2023-04-09,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.21825912466124,13.363647100647395,,,,,,,
5345,2023-04-10,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,68.58146374011635,9.52520329723838,,,,,,,
5346,2023-04-11,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.90549930188457,13.459097125261746,,,,,,,
5347,2023-04-12,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,64.03034264143857,8.893103144644245,,,,,,,
5348,2023-04-13,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,113.11881231844484,15.71094615533956,,,,,,,
5349,2023-04-14,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,51.94122098330426,7.214058469903369,,,,,,,
5350,2023-04-15,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,59.729616745350114,8.29578010352085,,,,,,,
5351,2023-04-16,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.21825912466124,13.363647100647395,,,,,,,
5352,2023-04-17,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,68.58146374011635,9.52520329723838,,,,,,,
5353,2023-04-18,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.90549930188457,13.459097125261746,,,,,,,
5354,2023-04-19,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,64.03034264143857,8.893103144644245,,,,,,,
5355,2023-04-20,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,113.11881231844484,15.71094615533956,,,,,,,
5356,2023-04-21,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,51.94122098330426,7.214058469903369,,,,,,,
5357,2023-04-22,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,59.729616745350114,8.29578010352085,,,,,,,
5358,2023-04-23,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.21825912466124,13.363647100647395,,,,,,,
5359,2023-04-24,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,68.58146374011635,9.52520329723838,,,,,,,
5360,2023-04-25,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,96.90549930188457,13.459097125261746,,,,,,,
5361,2023-04-26,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,64.03034264143857,8.893103144644245,,,,,,,
5362,2023-04-27,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,113.11881231844484,15.71094615533956,,,,,,,
5363,2023-04-28,7,Travel & Horeca,Food & Drinks,,,,Target,Commercial,51.94122098330426,7.214058469903369,,,,,,,
